!Sample_title	PI3K_1	PI3K_2	PI3K_3	PI3K_4	PI3K_5	PI3K_6	PI3K_7	PI3K_8	GFP_1	GFP_2	GFP_3	GFP_4	GFP_5	GFP_6	GFP_7	GFP_8	GFP_9	GFP_10	GFP_11
202092_s_at	8.722556	9.045923	8.900145	9.028556	8.79052	8.760914	8.547037	8.675128	8.333108	8.062737	7.996707	7.936349	7.938087	8.124355	8.161883	8.377417	8.379073	8.029233	7.912876
202093_s_at	6.067573	5.816307	5.682913	5.936459	6.053976	5.712874	5.698257	5.882971	5.755134	5.697727	5.933692	5.641539	5.757815	5.77366	5.5775	5.883615	5.778612	6.000463	5.526338
202094_at	4.520612	4.574839	4.508292	4.589775	4.443733	4.350497	4.680232	4.535379	4.568253	4.401943	4.67935	4.552497	4.300407	4.409265	4.633439	4.504146	4.530273	4.492596	4.439483
202095_s_at	5.860527	5.559454	5.673843	6.038135	5.92731	5.424629	5.47417	5.700461	6.151283	6.080604	5.923009	5.779258	5.826158	5.776156	6.243883	5.861897	6.26468	5.801679	5.849804
202096_s_at	9.264647	9.389511	9.39051	9.636769	9.494475	9.297968	9.203245	9.298186	8.932129	8.992771	8.924957	8.986284	8.931804	8.950825	9.055666	8.943518	8.7985	8.83068	8.756863
202097_at	7.483801	7.616871	7.582457	7.274181	7.404294	8.025028	7.398177	7.361283	7.292434	7.435499	7.329503	7.612773	7.26868	7.388201	7.611577	7.435064	7.622901	7.89389	7.776456
202098_s_at	6.828747	6.938595	6.906137	7.16687	7.277431	7.060019	7.00601	7.029431	6.755354	6.499908	6.771338	6.600268	6.374433	6.833273	6.745286	6.6612	6.862396	6.310061	6.664777
202099_s_at	7.013566	7.086443	6.906439	6.910413	6.933691	7.267064	7.140224	7.183707	7.19885	7.051821	7.440904	7.549844	7.22431	7.280931	7.332301	6.681886	6.740303	6.389699	6.469575
202100_at	7.844615	8.240742	7.812019	8.066189	8.088024	7.776239	7.670515	7.924775	7.44663	7.418384	7.382526	7.411158	7.490131	7.248945	7.884744	7.445848	7.593583	7.40712	7.248228
202101_s_at	6.710426	6.272521	6.851626	6.413831	5.910463	6.164545	6.695214	6.170528	5.919117	6.19034	6.024719	6.035004	5.329121	5.875595	5.925046	6.059886	6.166193	5.943883	5.915175
202102_s_at	9.276924	9.036858	9.024446	9.164133	9.490498	9.178672	8.953838	9.269953	9.504786	9.0979	9.296572	9.518786	9.422791	9.039925	9.419915	8.497664	8.435065	8.406394	8.345788
202103_at	5.109151	5.071738	5.124013	5.287332	5.119527	5.138048	4.965532	5.045597	5.146054	5.373458	5.276369	5.440105	5.178949	4.986199	5.31211	5.210341	5.307997	5.297956	5.11776
202104_s_at	6.82205	6.71549	6.644056	6.464959	6.749408	7.007326	6.866401	6.626262	7.780836	7.416137	7.82831	7.765193	7.868507	7.72685	7.667424	7.210511	7.119497	7.208678	7.945977
202105_at	8.228222	8.28334	8.362788	8.381502	8.213703	7.729336	7.94212	8.147554	7.810816	8.035184	7.720522	7.72294	7.725303	7.560431	7.762505	7.939808	7.850778	7.689658	7.682662
202106_at	7.251835	6.961197	7.08468	7.078265	7.423965	7.094406	7.174085	7.088343	7.411349	7.366621	7.128736	7.437242	7.353791	7.357746	7.259118	7.290556	7.153627	7.486649	7.611989
202107_s_at	7.583304	7.807382	7.582329	7.886164	8.028948	7.761055	7.531513	7.484486	5.469398	5.093761	5.250594	5.354734	4.809939	5.456699	5.535505	5.2822	5.593191	5.274665	4.958063
202108_at	4.892646	5.406271	5.232949	5.249068	5.343085	4.922794	5.395154	5.168809	4.682192	4.39019	4.722543	4.685895	4.738593	4.764271	4.901409	4.380825	4.535795	4.389709	4.521135
202109_at	8.43115	8.288311	8.540298	8.509382	8.342851	8.271715	8.109579	8.240408	8.719265	8.617664	8.72676	8.644518	8.745525	8.528135	8.596583	8.567566	8.617314	8.448948	8.596318
202110_at	9.916853	9.88041	9.935223	9.899728	9.811257	9.5279	9.818014	9.905089	9.654766	9.582781	9.390196	9.30407	9.316957	9.288597	9.423598	9.496387	9.565467	9.314226	9.298197
202111_at	6.123623	5.762808	6.199547	5.762641	5.884897	6.093276	6.180759	6.092167	6.719524	6.766788	6.764264	7.07744	7.148935	6.509004	6.933022	6.356291	6.244823	6.452959	6.234843
202112_at	3.918918	4.059731	4.196779	4.058982	4.284505	4.226036	4.186255	4.316125	4.1726	4.269121	4.28797	4.03172	4.191696	4.202633	4.29564	4.217677	4.191696	4.22409	4.150853
202113_s_at	7.680177	8.008242	7.877966	8.190943	7.770057	7.796718	7.725872	7.645657	6.933787	7.15227	6.749052	7.305536	6.76184	6.967535	7.286091	7.201981	7.637238	7.151602	7.286232
202114_at	6.430604	6.384284	6.50389	6.641339	6.612133	6.535217	6.334136	6.334136	6.078953	5.905563	5.991365	5.982255	5.591312	6.151734	6.148445	6.038978	6.292109	6.102587	6.160243
202115_s_at	7.037358	6.747542	6.9261	6.966869	6.978808	6.998731	6.875559	6.811168	6.959632	6.939461	7.088363	7.138703	7.231793	7.111112	6.975309	7.249981	6.816269	6.976165	6.587234
202116_at	8.333925	8.488604	8.435974	8.49826	8.515748	8.429707	8.226316	7.94237	7.730518	7.862776	7.704838	7.944197	7.816923	7.916771	7.854704	7.880577	8.032609	7.768823	7.894377
202117_at	9.469463	9.368558	9.293411	9.405074	9.425276	9.244942	9.28511	9.235579	9.111848	9.217272	9.233811	9.304284	9.305109	9.189506	9.273084	9.183185	9.177383	9.110167	8.998609
202118_s_at	8.319934	8.384809	8.261936	8.516774	8.388149	8.419415	8.251976	8.284653	7.724651	7.98246	7.961061	7.868308	7.758409	7.989373	8.25379	8.210034	8.361311	8.261892	8.389373
202119_s_at	9.275519	9.353386	9.416697	9.322821	9.577978	9.107632	9.147736	9.151885	8.914444	8.908103	8.897765	8.834516	8.601536	8.793131	9.077267	8.831004	8.901382	8.520061	8.528834
202120_x_at	8.741465	8.872302	8.93276	9.179338	9.062513	8.88036	8.836769	8.92674	8.779316	8.792302	8.83335	8.425409	8.763563	8.733004	8.823884	8.726818	8.762763	8.455511	8.582982
202121_s_at	9.499228	9.554156	9.568785	9.726686	9.575205	9.343079	9.344087	9.570327	9.150096	9.126712	8.822601	8.817891	8.693697	8.640528	8.570636	9.475062	8.982731	8.950567	8.841786
202122_s_at	7.844764	7.651912	7.885508	7.961882	7.999808	7.745175	8.105406	8.038003	7.65872	7.956573	7.863894	7.441887	7.707381	7.760388	7.888287	7.847979	7.915624	7.608255	7.737835
202123_s_at	7.788274	7.962451	7.979216	7.752563	8.034039	7.906001	7.813682	7.639569	7.957778	8.02359	8.167498	8.193654	8.219784	8.047304	8.204924	8.059931	7.854629	7.924516	7.965468
202124_s_at	4.798343	4.730335	4.685635	4.808219	4.868914	4.80422	4.782268	4.835332	4.89254	4.895723	5.245132	4.912625	5.056603	5.056143	4.990587	5.231209	4.88903	4.993128	5.131602
202125_s_at	5.23112	5.514091	5.474751	5.577236	5.74825	5.608747	5.596283	5.518668	5.492118	5.635907	5.688502	5.781979	5.562012	5.46467	5.729721	5.52236	5.587405	5.468508	5.650506
202126_at	6.703686	6.796076	6.656476	6.915181	6.765714	6.819341	6.78694	6.969973	6.498007	6.982192	6.633686	6.268966	6.778436	6.534784	6.933249	6.894377	6.849123	6.455212	7.024523
202127_at	6.097235	5.999637	6.158183	5.80813	5.92731	6.194416	6.344162	5.975952	7.129758	6.976647	7.233651	7.333408	7.589264	7.421191	7.178905	7.07375	7.560793	7.033351	8.064402
202128_at	6.230862	6.532024	6.429643	6.30804	6.839014	6.661057	6.432068	6.426361	6.367705	6.452399	6.536968	6.60948	6.441955	6.335103	6.474502	6.588784	6.303298	6.295005	6.926941
202129_s_at	7.151707	7.390626	7.253802	7.517148	7.208015	7.417844	7.268758	7.215832	7.320007	7.413496	7.173594	7.325743	7.274105	7.417844	7.257368	7.420696	7.707517	7.616537	7.53325
202130_at	9.347842	9.849207	9.611089	9.710522	9.63932	9.787964	9.596767	9.594073	9.851721	10.0984	9.990677	10.18904	10.2174	10.00096	10.02221	10.24873	10.23751	10.31414	10.20329
202131_s_at	6.109861	6.036975	6.176927	6.104383	6.067635	6.256192	6.217228	6.115306	6.185031	6.113012	6.229945	6.325735	6.339525	6.303925	6.324869	6.52666	6.682203	6.563178	6.592908
202132_at	6.185981	6.250706	6.165267	6.342649	6.35108	6.133759	6.006179	5.955958	6.165267	5.709703	5.97176	6.42548	5.961835	5.933483	5.854167	5.969813	5.658456	5.671151	6.039457
202133_at	7.911572	7.823817	7.655334	7.709681	7.921453	7.730468	7.601454	7.724072	7.508892	7.077244	7.485067	7.57692	7.417661	6.772307	7.393518	7.13179	7.644717	7.194987	7.753224
202134_s_at	6.394479	6.710187	6.495835	6.629699	6.233782	6.6529	6.451066	6.482285	5.716386	5.461468	5.568238	5.898661	6.012139	5.981387	6.074539	6.035972	5.77921	6.117729	5.643403
202135_s_at	7.583766	7.357577	7.398653	7.480935	7.571149	7.399889	7.462824	7.398366	7.071079	7.301756	7.313659	7.27458	7.601504	7.354906	7.261755	7.285805	7.16926	7.055269	7.382291
202136_at	9.987799	10.36335	10.28177	10.27407	10.2084	10.10888	9.980834	10.15005	9.918943	9.994901	10.10413	9.959107	9.901689	9.853481	9.994209	10.0294	10.09766	10.30021	10.18698
202137_s_at	5.151378	5.115297	5.226671	5.126716	5.073977	5.193886	5.161434	5.072704	4.917204	4.836863	4.816032	5.161434	4.850373	4.972429	4.984831	5.289726	4.975394	5.187292	5.23673
202138_x_at	9.065956	9.3819	9.078522	9.07329	8.980675	9.284933	9.000942	8.947209	8.490291	8.792489	8.557046	8.543309	8.519913	8.603295	8.614673	8.851227	8.771193	8.862232	8.645253
202139_at	7.575122	7.530354	7.340311	7.946913	7.685779	7.477616	7.667528	7.543214	6.82601	6.805901	6.548343	6.582298	6.607145	6.75812	6.127053	6.536561	6.813693	6.406039	6.853663
202140_s_at	8.763469	8.737775	8.711891	8.670956	8.881674	8.423982	8.548459	8.809204	8.661493	8.514968	8.758373	8.658262	8.548999	8.562123	8.444263	8.896899	8.359198	8.455163	8.208507
202141_s_at	8.386436	8.585732	8.41026	8.526092	8.407076	8.535009	8.157318	8.101395	7.824765	7.629954	7.50207	7.606393	7.602373	7.606773	7.764841	8.149429	7.902596	7.773331	7.799538
202142_at	7.196814	7.355502	7.157093	7.363537	7.143785	7.310561	7.318271	7.225895	6.701648	6.777381	6.649335	6.350094	6.501967	6.587774	6.414593	6.613392	6.712968	6.405162	6.612335
202143_s_at	8.130184	8.4856	8.087	8.572965	8.21221	8.28224	8.1464	8.081762	7.561183	7.532773	7.55893	7.454773	7.274105	7.723017	7.327363	7.864659	7.804419	7.601518	7.751795
202144_s_at	8.025026	8.058771	7.956469	8.282165	8.005402	7.915228	7.87474	7.943177	8.29211	8.114044	8.193545	8.26966	8.250917	8.287346	8.355925	8.404888	8.35345	8.137097	8.181481
202145_at	7.927261	7.819438	7.624931	7.907913	8.080384	7.810172	7.768826	7.879404	6.769399	6.965096	6.557307	6.404352	6.944931	6.279408	6.761621	6.373733	6.728328	6.060234	6.423739
202146_at	9.174088	9.069634	8.982144	8.992538	8.550209	9.192317	9.147397	9.150547	8.894938	8.859221	8.773657	9.023348	8.952646	8.736044	9.033575	9.283831	9.184688	9.155827	9.393743
202147_s_at	8.644934	8.88587	8.88808	8.714136	8.240439	8.883471	9.032041	9.016827	8.480455	8.552525	8.417168	8.628949	8.607798	8.48554	8.706991	8.78018	8.821375	8.793284	8.920625
202148_s_at	6.874484	7.065434	7.080601	7.127889	6.690856	7.000413	6.763712	6.871188	6.617278	6.186531	6.169406	6.195191	6.274694	6.641776	6.389544	6.416924	6.270493	6.343988	6.12998
202149_at	6.490239	6.562564	6.058048	6.021083	6.301017	6.415638	6.285182	6.246904	6.410067	6.378461	5.70038	6.41958	6.515252	6.318432	6.425017	6.49949	6.645874	6.536636	6.900439
202150_s_at	7.0276	6.857042	6.586372	6.817418	6.735362	6.79678	6.779381	6.810339	6.817418	7.154786	6.589493	7.165465	6.773408	6.938304	6.776193	6.484355	6.622536	6.665603	6.694321
202151_s_at	7.601659	7.787455	7.675003	7.950542	7.803293	7.601659	7.664934	7.838636	7.561183	7.250479	7.629914	7.477367	7.398594	7.411254	7.537512	7.55357	7.283218	6.958877	7.35861
202152_x_at	4.866312	5.058829	4.985789	4.871617	5.117679	4.797502	5.000865	4.935256	5.020808	5.161541	5.217341	5.164035	5.169816	4.952276	4.988811	4.597629	4.899822	4.580496	4.579452
202153_s_at	6.593256	6.409304	6.731905	6.648165	6.923184	6.177723	6.449394	6.639727	6.045339	6.128793	6.051112	6.026798	6.181756	6.050672	6.051112	6.187019	5.6917	5.940045	5.826856
202154_x_at	8.828097	8.615535	8.620672	8.75504	8.950405	8.377557	8.437404	8.689536	8.313937	8.669992	8.38888	8.112908	8.329746	8.349688	8.107032	8.486653	8.303178	8.057554	8.248264
202155_s_at	5.596182	5.46045	5.39476	5.38233	5.419649	5.387723	5.389595	5.171927	5.393323	5.607949	5.699707	5.665083	5.48935	5.389595	5.334748	5.431804	5.255714	5.419311	5.523
202156_s_at	4.173356	4.216962	4.04093	4.104114	4.308327	4.068021	4.210412	4.117845	3.967421	3.939708	4.235513	4.404612	4.059141	4.092315	4.326334	4.188727	4.04437	3.914276	3.982728
202157_s_at	5.223632	5.297771	5.186663	5.324926	5.626786	5.264089	5.273868	5.172304	5.001286	5.267904	5.250639	5.271611	4.941362	4.913828	5.134769	5.359635	5.027655	5.077321	5.121223
202158_s_at	4.461991	4.490282	4.593349	4.524708	4.585319	4.227918	4.343025	4.140543	4.491063	4.465805	4.343717	4.36088	4.308597	4.3798	4.468781	4.302738	4.350986	4.711661	4.532643
202159_at	6.125014	6.090902	6.127213	6.397502	6.42795	6.326873	5.89257	5.957711	6.046429	5.720558	5.850784	6.008623	5.957711	5.970949	5.826689	6.004301	5.957711	6.002923	5.848285
202160_at	7.274954	7.386899	7.401433	7.182113	7.056242	7.624312	7.461534	7.093757	7.396468	7.467984	7.302997	7.488567	7.320824	7.228837	7.537583	7.625056	7.467984	7.545442	7.848315
202161_at	4.611191	4.69601	4.788961	4.937529	4.85951	4.865075	4.617085	4.557125	4.580496	4.513973	4.591846	4.559626	4.608525	4.6987	4.64139	4.367183	4.605013	4.591846	4.283868
202162_s_at	7.558729	7.670408	7.591172	7.704559	7.704231	7.577968	7.627171	7.404059	6.737119	6.846231	6.393743	6.631137	6.67695	6.398868	6.687611	7.104331	6.909828	6.842309	6.656847
202163_s_at	5.414632	5.247967	5.14618	5.06286	5.111991	5.257746	5.195154	5.177779	4.75669	4.573342	4.858587	4.886807	4.656824	4.783462	4.90712	4.738532	4.861789	4.178147	5.069698
202164_s_at	6.856506	6.968361	6.854909	7.197327	6.777668	6.735137	6.883172	6.623333	5.680688	6.03359	5.6658	5.913621	5.791246	6.100821	5.946932	6.352265	6.202831	5.826629	6.079078
202165_at	6.080477	6.637256	6.491309	6.538556	6.381833	6.363181	6.169769	6.309666	5.637921	5.780155	5.207011	5.542065	5.328125	5.332134	5.525113	5.584071	5.767622	5.161926	5.893551
202166_s_at	7.447439	8.027693	7.59386	7.889141	7.431973	7.573256	7.190268	7.510198	6.597265	6.20841	6.054205	6.294341	6.102356	6.134624	6.371402	6.829717	6.773066	6.023345	6.784379
202167_s_at	7.67601	7.674623	7.859429	7.8019	7.925727	7.634233	7.716367	7.77386	7.977556	8.00128	8.125536	7.938698	8.248724	8.133036	8.050538	7.878197	7.834449	7.99252	8.091887
202168_at	8.471115	8.570859	8.515793	8.723495	8.291555	8.322722	8.196009	8.334126	8.479564	8.246058	8.025593	7.865931	8.237623	8.125927	8.262844	8.468312	8.542405	8.189283	8.313641
202169_s_at	7.770732	8.153475	7.846919	7.657249	7.604152	8.04867	7.785576	7.780775	6.938831	7.262103	7.078421	6.862131	6.964107	7.173715	7.077843	7.382531	7.460659	7.434299	7.677731
202170_s_at	7.582279	8.176587	7.891416	8.033018	7.57417	8.099855	7.749594	7.66153	6.768396	7.214683	6.288295	6.454603	6.878589	6.654471	6.629986	7.342611	7.355309	6.897236	7.216782
202171_at	7.479478	7.38498	7.229863	7.327017	7.241444	7.459128	7.406838	7.162204	7.482474	7.472407	7.257617	7.304431	7.43882	7.283174	7.437936	7.339392	7.489374	7.140581	7.596813
202172_at	5.826811	5.952956	6.217848	6.053485	5.920498	6.067727	5.726119	5.82739	5.689033	5.826811	5.693957	5.691086	5.754755	5.695384	5.826811	5.52891	5.89128	5.768516	5.890939
202173_s_at	5.018777	5.107072	4.824105	4.938375	5.048262	5.120071	4.926551	4.709276	4.968711	4.88222	4.849876	4.938375	4.938375	4.666349	4.903784	4.938375	4.714051	4.913218	5.441827
202174_s_at	7.855244	7.823444	8.040656	8.074911	7.939254	7.926886	7.901752	7.836422	8.360801	8.485855	8.55689	8.434585	8.602287	8.323494	8.195276	8.476103	8.336652	8.591551	8.784932
202175_at	7.869923	7.628055	7.735565	7.460438	7.681213	7.867963	7.85365	7.798401	8.0187	7.944923	7.904903	7.941134	8.235539	7.955314	7.987007	7.653679	7.532741	7.712225	7.532187
202176_at	6.64621	6.368188	6.356658	6.387182	6.441686	6.399814	6.515678	6.169481	6.660365	6.659314	6.615439	6.81167	6.762971	6.8149	6.612043	6.609398	6.666757	6.390523	6.921977
202177_at	9.333979	9.066049	9.097703	8.956007	9.088686	8.989009	9.365347	9.285354	9.565256	9.560016	9.703082	9.520332	9.891946	9.711587	9.608818	9.583193	9.38336	9.477757	9.625832
202178_at	6.725459	7.029008	7.054276	7.193588	7.234388	7.134352	6.844255	7.075895	6.674223	6.794983	6.923666	6.672439	6.636404	6.820218	6.536529	6.632185	6.791253	6.699487	6.728585
202179_at	5.186693	5.044948	5.192043	5.186669	5.433073	5.207462	4.801516	5.414085	4.784764	4.514162	4.656427	4.669478	4.30433	4.680954	4.609934	4.633439	4.525506	4.501892	4.275057
202180_s_at	7.947038	7.87225	8.013958	8.05463	8.177094	7.880179	8.045963	7.996422	7.983768	8.284246	8.09879	7.887725	8.187956	8.036926	7.982039	7.979427	7.721594	7.685921	7.650516
202181_at	9.135725	9.012485	8.950663	8.869745	9.09868	9.063413	9.385832	9.116232	9.350142	9.57036	9.664406	9.591869	9.876414	9.35531	9.59466	9.478928	9.446894	9.574978	9.807272
202182_at	6.56313	6.275229	6.205868	6.128398	6.08749	6.333755	6.405738	6.258961	6.891974	6.824252	7.254389	6.975403	7.200665	7.052186	6.776659	6.76183	6.693153	6.851592	6.803352
202183_s_at	5.821976	5.385012	5.860217	5.703442	5.426823	5.215403	5.521909	5.673595	5.420089	5.819794	5.27623	5.24071	5.357358	5.335773	5.287198	5.614264	5.34047	5.202818	5.34047
202184_s_at	7.442896	7.640419	7.341333	7.206961	7.747214	7.50723	7.595197	7.442896	7.145135	7.121756	7.02342	7.081043	6.820898	7.323333	7.162784	7.474932	7.540334	6.822953	7.240643
202185_at	9.784595	9.510837	9.656532	9.563522	9.644884	9.905987	9.885496	9.716505	9.732872	9.675706	10.09166	10.00593	9.934764	10.16995	9.838018	9.329309	9.475527	9.738202	9.737875
202186_x_at	4.418902	4.118579	4.224097	4.214497	4.192346	4.17171	4.348523	4.138215	4.323194	4.230397	3.940585	4.174332	4.036215	4.398905	4.131908	4.176324	4.181637	3.984389	4.028255
202187_s_at	7.350334	7.675519	7.555912	7.571083	7.324179	7.202668	7.514213	7.234512	7.108568	7.036316	6.574371	6.864857	7.044594	6.688456	6.932689	7.093995	6.863693	6.704109	6.981243
202188_at	8.065402	8.094826	8.006958	8.156101	8.197419	8.194899	8.059726	8.136578	7.677393	7.816398	7.80396	7.916756	7.682132	7.869401	7.774981	7.722587	7.88299	7.916756	7.685298
202189_x_at	9.753584	10.07323	9.933752	9.845018	9.88174	9.913648	9.901443	9.64171	9.489195	9.660105	9.660105	9.637314	9.427663	9.537667	9.608825	9.605881	9.526195	9.778095	9.248447
202190_at	6.346335	6.800265	6.460084	6.714199	6.32634	6.578488	6.458718	6.358604	5.587321	6.016826	5.811175	5.661747	5.838228	5.859787	5.96324	6.168715	6.103114	6.059999	5.988604
202191_s_at	4.47527	4.368032	4.315872	4.234329	4.600705	4.119766	4.34731	4.433616	4.422064	4.403076	4.421156	4.282591	4.64263	4.34731	4.380128	4.403034	4.288365	4.285305	4.350457
202192_s_at	4.30477	4.484887	4.538094	4.652243	4.52604	4.392221	4.379847	4.42796	4.647388	4.52604	4.697218	4.576252	4.53743	4.352553	4.745405	4.677021	4.612545	5.087482	4.485049
202193_at	8.70595	8.682564	8.699518	8.745118	8.724778	8.707839	8.818316	8.580822	8.953209	8.99928	9.042147	9.07363	9.044888	9.000888	8.991727	8.991727	8.93701	9.283146	9.394387
202194_at	9.728701	9.668539	9.771427	9.639631	9.559058	9.965898	9.808133	9.808339	9.467558	9.446383	9.372872	9.663646	9.472067	9.53536	9.857481	9.639009	9.586173	9.522319	9.665113
202195_s_at	7.675979	7.825161	7.711622	7.689439	7.455657	8.162222	8.019852	7.692491	7.578006	7.313198	7.525115	7.69155	7.564679	7.604928	7.550251	7.8263	8.097423	7.862607	8.030006
202196_s_at	9.582724	8.959511	9.134031	9.137197	8.994872	9.25314	9.510678	9.489934	9.342327	9.241073	9.222598	9.30728	9.269971	9.346532	9.294989	9.373497	9.385451	9.29016	9.400455
202197_at	6.278591	6.505851	6.347986	6.157393	6.414335	6.367863	6.4775	6.103817	6.533089	6.758262	6.8764	6.572352	6.988147	6.717103	6.847749	6.55119	6.563986	6.792553	6.619071
202198_s_at	5.265439	5.471624	5.021757	5.456893	4.847301	5.413861	5.500312	5.36097	5.514447	5.14886	5.172022	5.280864	5.393427	5.264336	5.45202	4.486436	4.714535	4.748807	4.988509
202199_s_at	6.543545	6.82729	6.469513	6.542868	6.477431	6.904651	6.60943	6.732445	6.200396	6.595778	6.404755	6.441945	6.475079	6.450066	6.301637	6.481117	6.533464	6.808754	6.297944
202200_s_at	8.288199	8.021582	8.1663	7.999841	8.088062	8.243067	8.047993	7.784828	8.214293	7.846468	8.179846	8.337334	8.503373	8.109493	8.168845	8.27367	8.403796	8.251753	8.659547
202201_at	9.995813	10.02463	10.08568	10.35853	9.967701	9.978309	9.958344	10.03187	9.241158	9.343039	9.120334	9.031923	9.091158	9.090235	9.093202	9.401066	9.174303	8.948153	9.060481
202202_s_at	4.088134	4.043229	3.856486	4.071208	3.875009	4.028862	4.118588	4.170439	3.853716	4.211919	4.076827	3.96702	4.098231	4.035628	4.027173	3.936781	4.227242	4.14893	4.064658
202203_s_at	5.924631	5.994169	5.757188	5.98275	5.426548	6.439374	6.009275	6.359013	5.400609	5.264277	5.415113	5.556888	5.288571	5.699415	5.804323	5.605864	5.853251	5.947315	5.914817
202204_s_at	6.53277	6.17199	6.336666	6.535926	6.353649	6.893624	6.709871	6.775491	6.613305	6.5746	6.66166	6.685355	6.600728	6.735584	6.65983	6.691763	6.525497	6.471108	6.706522
