	GFP-1	GFP-2	GFP-3	GFP-4	GFP-5	GFP-7	GFP-8	GFP-10
UBE2J2	6.22752449302508	6.26324154602467	6.36226272757191	6.33956271516016	6.28157599924997	6.02694012793246	6.24154831593865	6.22410064477727
SCNN1D	3.23390441154702	2.91063716775036	3.05298967793283	2.85896448674504	3.57216371386913	2.26706896575166	2.58938041839886	3.52174788152735
ACAP3	4.6043142759398	4.88444474112683	4.79215771329973	4.68472988453418	5.2762872946286	4.26216565725056	4.54727902328113	5.21478483458669
PUSL1	4.78961001329356	4.92483243731477	4.70435305093762	4.89320281010736	5.71220764195322	4.48775491793643	4.51266606211241	5.94009448391293
CPSF3L	6.14735567584633	6.07089423094839	5.95886324667838	6.02044744988769	6.24306575727734	5.77294592424892	6.03884291653334	6.10390232040811
GLTPD1	5.37718739402457	5.3591964822071	5.27119340357974	5.33662776916893	5.17641394524006	4.68251130893628	5.20302991197982	5.26040581976149
TAS1R3	0.288957995296902	0.568049561317166	0.774942298881243	0.446120974375377	0.183238981508061	0.214904256261896	0.398975325920108	0.436388586750751
DVL1	6.40915812369021	6.43043460160531	6.28089826924821	6.25698746681334	6.77334637760247	5.79797798379808	6.21578521998042	6.68354611599117
MXRA8	5.86619309596081	6.34643718704977	6.20798768063289	6.06375704192338	6.14233202358235	6.23448546907004	6.22389717419368	6.07218326244662
AURKAIP1	7.45449794415204	7.4588887561393	7.5439989172943	7.19180457917433	7.55598323671305	7.17815353100107	7.32762538515056	7.47457073833962
CCNL2	6.58177255375528	6.97355453648774	7.05999377124013	7.05953572759259	7.04335226761135	6.24322087489481	6.6310196359543	6.99185654452072
LOC148413	4.20551833716537	3.85893978481519	4.03170643521845	3.99639288036726	4.04995646452851	3.56278615024346	3.93272947106272	3.99292295397822
MRPL20	6.93262737437392	7.06011748229607	7.00960372727861	6.94198227667936	6.93397847360879	6.88965262698057	6.87173202151363	7.04699699047144
ANKRD65	2.26860341579115	2.36579623898486	2.67721206138665	2.58301582104191	3.0205409070963	2.94264948275549	2.06984401664048	2.93668641258609
VWA1	5.17065411396181	5.02553418701865	4.77767975252541	4.75457516234622	5.80374112362957	4.90390963521894	4.79554160580604	5.92687265073724
ATAD3C	2.1437141166393	1.97075218259	1.99514559640384	1.90280646844325	1.95376023638534	1.77161372764214	1.63808536850968	2.42850120513179
ATAD3B	5.79494324171246	6.09398379674751	5.95756271363213	5.8847334199301	6.87412532046623	5.26700697731341	5.70778944031078	6.72543347270387
ATAD3A	5.40232064622864	5.69200869064063	5.44887883393738	5.44678509155025	6.36609126153444	5.25160440495872	5.3845917098573	6.21667597429969
TMEM240	1.33577564422413	1.16581988028241	0.747441000617402	0.997267506461851	1.51681643927815	0.986451111152766	1.01561607263186	1.1837041836781
SSU72	7.64956534127894	7.74532052633242	7.76622824274379	7.56784830122348	7.87524116979717	7.51004625635449	7.65970615196371	7.86656424304746
C1orf233	3.74717276367079	3.99319765681323	3.45223101197296	3.30422391328164	4.54822362877069	3.70074230847091	3.43751974360243	4.6570770059495
MIB2	4.9638337233811	5.26622895040277	5.12699008196696	4.97547536166621	5.6003476041236	4.52147970900358	4.85623141215929	5.45684086773613
MMP23B	0	0.320709062114827	0	0	0.188710163830379	0.151203876719509	0.178220821550016	0.272937211811509
MMP23A	0.393061867618279	0.820988770314873	0.504316430678655	0.941984814603459	0.563796294135119	0.462655432425178	0.622820752081846	0.513555864446193
CDK11B	4.65220406898605	4.84313088945115	4.64727591841527	4.62747568286964	5.27881464551104	4.44147485842687	4.51702764590031	5.11809498452231
SLC35E2B	4.19551773662094	4.09636235686537	3.80383641108789	3.94607183353836	3.84924776666787	3.68049861063877	3.82306338952206	3.87327127745404
CDK11A	4.01571317935733	4.06066848845377	3.85876947938746	4.10156981890501	4.24349691374106	3.63485355060831	3.90348352039141	4.2471628547085
SLC35E2	2.48743229826239	2.67187825661134	2.56689987863275	2.53696419667838	2.14391207817305	2.20912069647888	2.34737215328519	2.42037631227643
NADK	5.57784733327085	5.75083469458026	5.61720576540894	5.49522838977502	5.89810480160106	5.17702904322316	5.43708492389057	5.84308202698258
GNB1	8.62710579390191	8.81694817109483	8.75983050383446	8.56343078847761	8.68922040671192	8.69548986573272	8.68893371903561	8.72802308354732
CALML6	1.27345934001453	0.356564341524496	0.973903535070598	1.00769267284044	0.557934964395269	0.457685848701419	0.917261266661679	0.434922021564316
TMEM52	0.671163356154528	1.29278717652085	0.212002828650704	0.472161315681491	2.90913461135358	1.28108480890986	0.422648019999346	3.18382422299301
KIAA1751	0	0.0465186208303024	0	0	0	0	0	0.0390189850532638
GABRD	0.10258877129037	0.214571080855525	0	0	0	0.0991961962919481	0	0.181618179658047
PRKCZ	3.44710783462224	3.75831454751223	3.39983743567106	3.75152245820265	3.94027328179789	3.35838899188435	3.50156473711763	3.84998778736795
C1orf86	3.2170304934209	3.85234008039105	3.5367647313408	3.04750761439587	3.65517493104246	3.32113892264644	3.2914808437422	3.74326329132074
SKI	5.90665057732877	6.16869931197274	5.85922886735702	5.84336392946476	6.48542487753021	5.70690279414448	5.80282335121899	6.21674414583206
MORN1	1.0267547745474	1.70369303957879	1.68610488089388	1.6013730000865	1.68594655561102	1.50430639310273	0.843867448248281	1.93836562630727
LOC100129534	1.05161963662249	0.81167567997938	1.31271556535097	0.867903944465567	0.693020877785581	0.791935216890307	1.01106816969949	1.3181330656335
RER1	6.65433606898509	6.87290989417639	6.71307864092541	6.9306489784888	7.16738057847692	6.92330903639809	6.89771118752471	7.14912400112183
PEX10	3.65079142496235	3.84006407901612	3.34194976564082	3.71824664065433	3.4737300082722	3.54054172840709	3.65032843563107	3.66728222007902
PLCH2	4.73997987708129	4.93752174514273	4.80540582739897	4.96941891018595	4.90429920397424	4.64994623623596	5.00505442343087	4.83403883415308
PANK4	4.45915675698926	4.51036888254066	4.51168359195455	4.46331430321691	4.84845853135944	4.36479428097695	4.75716805012723	4.80371467439148
HES5	0.902290822003509	1.40846467620321	1.45508685890291	1.5089867620971	2.11004714761215	1.53027621904457	0.999092429911143	1.87558150991453
LOC115110	1.88650359143332	1.56383801375016	1.40467827283785	1.78021249973688	1.64061597693222	1.38552368269062	1.7172485891379	1.63428520252773
LOC100133445	1.86859357121397	1.76728797817472	1.27337189876408	1.72729077729272	1.73951512610264	0.890387824917879	1.1277413948247	1.65322975370769
TNFRSF14	5.53361614076631	5.37613431043469	5.31310534588602	5.40664381861913	5.06622874888812	5.36867577684215	5.42478133825232	5.23393404251922
FAM213B	4.2722183398671	4.1809423548745	3.89112101771854	3.82041480365471	4.58959932040615	3.67428492165428	3.79783590364782	4.48529897839899
MMEL1	0.574215471441448	0.213574538385978	0.393455223081041	0.25305154096239	0.162755410058174	0.0665561505176574	0.0788605805609939	0.617241933223098
TTC34	0	0.334414396661984	0	0	0.47560030139275	0	0.12678279926721	0.447558960064152
LINC00982	0.288311368416728	0	0.161213941863604	0.132766386887164	0.238943049878274	0.32105896020736	0.117352680461159	0.223770067165501
PRDM16	0.708663413336263	0.741898287594667	0.485270139212195	0.730400510870156	1.46883882272721	0.632040463629398	0.515915379049181	1.08746937118186
ARHGEF16	3.41588198018317	3.19090486095886	3.1766211123907	3.56766015654715	3.69310600024054	2.98835080374818	3.00326173407656	3.86849809153785
MEGF6	4.87945597536757	5.01107968051644	4.65403651703508	4.64866102826751	4.94996885024427	4.51259636355629	4.60538724121152	4.82115192466586
TPRG1L	5.93013286619316	5.88416735876485	5.84980531672396	5.8466936595928	5.93350420413547	5.91758552844154	5.85048706708998	5.92601205169008
WRAP73	5.03257008280094	5.32093398999476	5.06563014821287	5.35587632522773	5.89585756708685	4.65957905601846	5.05503365069139	5.86364620375337
TP73	0.238593258339839	1.27828279362532	0.380823661455701	0.343337707937254	3.54852749878639	0.882545765993378	0.122446295464072	3.4201064917027
TP73-AS1	2.5823283465259	2.68968051672382	2.56316217506606	2.76022960847759	2.93687338230602	2.34352690505138	2.51686487442098	2.77844204527656
CCDC27	0	0	0.0972799965230895	0	0.110639790366362	0	0	0
SMIM1	1.16217954387802	1.38746316535414	1.51226597720953	0.40454200428644	1.32887506412091	0.780187986240264	0.890358759465033	0.92705628791584
LRRC47	6.26322431336674	6.34657627718477	6.19294699053366	6.27839728883326	6.67203813501626	6.1749203287472	6.32964138749981	6.54393481426458
CEP104	4.33314466851318	4.44578599771197	4.26468829980331	4.28712045598532	4.79590309387964	4.19140881592423	4.46144291936606	4.5700826044243
DFFB	2.2565568945478	2.45764089798591	2.436858468158	2.34425591063398	2.80950335778778	2.26871295359782	2.25913368344984	2.70453582792627
C1orf174	4.35159280422109	4.11315030791757	4.27701267346223	4.26729428224159	4.51364123821266	4.32769333747246	4.2410369128297	4.40268645186558
LINC01134	0.284557905993105	0.10978899448259	0.302247157118688	0.130945804833914	0	0.275693564789858	0	0.26116908969797
AJAP1	3.11368376119992	3.39128010413097	3.17002985180313	3.65236146679617	3.92193808133494	3.19829787354718	3.67218401213561	3.56340316460319
NPHP4	2.41015690002771	2.45221919527497	1.65820844162499	1.90195855353454	3.31032415493041	2.0207419343829	2.09987338242904	3.11205599376144
KCNAB2	1.5468649039171	1.93151883599057	1.45323931345387	1.50382689778365	2.39873034104398	1.75683298240363	1.75640875857884	2.38911740647934
CHD5	0.25200654382726	0.132033169453434	0.26785459918938	0.206073208442919	0.686799961118158	0.261242464582398	0.22494278973933	0.486336612285659
RPL22	6.75439834712764	6.72549089179705	6.8460434997637	6.6477309249596	6.66740067909594	6.6678157290891	6.63366362925981	6.67166447200892
RNF207	2.716620530813	3.18341907026391	3.117012778659	3.26907285114424	3.16058967279893	2.34239906519691	2.91233489354355	3.41819330720142
ICMT	5.53618019305456	5.83694861244727	5.38384465429041	5.62016078964661	6.523217271288	5.69866032051796	5.56136848860992	6.48159648721571
LINC00337	0.11969576848962	0	0.353213146033075	0	0.14490821224381	0.222917228023032	0	0.305915996915848
GPR153	3.5617861324801	3.9347659104583	3.49704719065754	3.66409275362554	4.38020157396519	3.4286230009507	3.67163879789873	4.36099452498599
ACOT7	6.2183651801451	6.29394873652439	6.31786525126272	6.32664455330577	6.74206287073665	6.33587448033554	6.38626653001344	6.61419385545323
HES2	4.91040801655786	4.59838167066515	4.4241657886246	4.58678821273344	3.91010657328033	3.963662755898	4.56657920618059	4.35897453300951
ESPN	2.70142028797652	2.67276897831211	2.20400535551128	2.36440248892285	3.11364370291735	1.92366011541438	2.76936480539472	3.36295754517744
TNFRSF25	4.03785846729093	4.25344905682095	4.24148899644103	4.32903876337052	4.2151241611219	3.42501926493203	4.20727721082252	3.93637062272424
PLEKHG5	3.28955544202911	3.6797955628051	3.32610542821083	3.71763510853386	3.54041270720299	3.22704396652031	3.47802765797727	3.44136074035395
NOL9	3.16826720846629	3.31066477528038	3.21244056085751	3.33100397893998	3.67788190951	3.07211675940479	3.18413356646137	3.6794283941067
TAS1R1	0.0714308184579059	0	0	0	0.38955282845539	0.0690440707415488	0	0.187254829292228
ZBTB48	4.11771632373012	4.20715793533066	4.03194738639334	4.03469206396681	3.6695084265608	3.55188045680004	4.18637506492545	3.69803552755567
KLHL21	6.82126818740209	6.90462767709803	6.61367168954533	6.77096580395145	7.36746043105239	6.4381991228092	6.61179346686631	7.14104674457811
PHF13	5.03114528907604	5.04275553063259	4.62507854206757	4.9241296132033	5.62633548440826	4.6591776168843	4.80793266233697	5.38467141327155
THAP3	3.37241213688805	3.24261914111635	3.39803552096297	3.38168122091955	3.56617677939404	2.96773591241887	3.17146255129358	3.5892284739703
DNAJC11	4.72582432455506	4.90526097328413	4.58650130642855	4.74083535028323	5.27536772962181	4.59547900338627	4.62161021975398	5.0814882894563
CAMTA1	3.24517663347092	3.46499646849671	3.50965382963278	3.17814251802585	3.86499681023298	3.21415873964838	3.29786443563292	3.92749752643456
VAMP3	6.79385442419263	6.98864226550203	7.01186681814524	6.73776826209532	6.96860942703633	6.97966499991668	6.88508512976014	7.0810290039568
PER3	1.83875807590005	2.57403254555536	1.89951407961091	1.88787801159281	4.23685271629196	2.37997446709842	1.88999814556013	4.06620320534355
UTS2	0	0	0	0	0	0	0	0
TNFRSF9	0.333878980184915	0.694303286434561	0.516184090489792	0.550109556559154	0.39841209043786	0.733798057437706	0.521345910724631	0.641724395820847
PARK7	8.47111225289634	8.46243729258907	8.61482275049874	8.44691208031279	8.44637208343637	8.6176384751941	8.47408095039355	8.51491170293138
ERRFI1	7.90600062463887	7.60188027176957	7.58532801810391	7.67247232032941	7.03742262866025	7.25523176340533	7.48297195811157	7.08510634306218
SLC45A1	1.29846889513923	1.40551325009641	1.57548102182426	0.911274782885196	1.06843778269063	1.05963651459626	0.660553880971696	1.55666051806059
RERE	4.7730240998288	4.78169453801334	4.72969571700192	4.70333379999316	4.58314115951346	4.62613378429113	4.6653577447058	4.62710213594394
ENO1	9.48648268727457	9.51433100727208	9.49461565682495	9.38970560328698	9.70641541928309	9.55949177974101	9.50303858860885	9.65512175945405
ENO1-AS1	0	1.02729415845591	0	0.501652498937164	0	0.38648863601886	0	0.659041732756988
CA6	2.25758109226007	1.94428881359738	2.07494814040219	2.01522668593871	1.47334696349464	1.74042323726518	2.11881253983479	1.68100001614129
SLC2A5	1.13264082242511	1.01946526831576	0.887415172869913	1.20113780092331	1.14658402023226	0.860644682904257	0.598342519304867	0.822825725747926
GPR157	2.62476420661739	2.50722305191934	2.55246864206154	2.23253534017384	2.29499029731903	1.90039916058159	1.57518022134965	1.92590441241885
MIR34A	0	3.00282872315523	3.21282413150677	2.59885539426858	2.51750180339039	1.16709358045364	1.98712020166431	1.74317776415571
H6PD	3.98582820625813	4.09584919799569	3.6727677122819	3.72875524701185	3.48340746993977	3.67628457555911	3.43205216637182	3.66869854572343
SPSB1	5.901096227514	5.82922839032862	5.84875638815996	5.84612196771243	5.60581023657448	5.64167360318871	5.90446090525494	5.37554369177411
LOC100506022	0.158830472903246	0.396752527011272	0	0.877183271146306	0	0.224779880274046	0.263790670867849	0.338927938574668
SLC25A33	4.01330775154128	4.21232434828865	4.29890531856533	4.31573606996161	4.25902155246457	4.11419847696628	4.21108114436931	4.19555639689032
TMEM201	3.06951373177392	3.48745680202026	3.17319864271925	3.15992736217101	4.90453793842934	3.22598442695296	3.20547219949012	4.65752428361957
PIK3CD	4.91182365581197	5.08029790457109	5.06891935201531	4.78107584739252	4.70989796334054	4.86203293809644	4.96729486790797	4.58951402767615
CLSTN1	7.82673393180754	7.7763009277113	7.53486309720982	7.82794285165031	7.90708062966138	7.56947166282219	7.7104861128915	7.8956321310638
CTNNBIP1	5.31623147629586	5.24407287467552	5.22126091432906	5.13676565121881	4.58312107139775	4.7879147783038	5.07077287994706	4.72212489722776
LZIC	4.50966550015045	4.73116641491738	4.86446457894959	4.59688999121618	4.80588773689627	4.66364013099037	4.91657363916223	4.81111150259951
NMNAT1	3.59322089335136	3.42710951090825	3.51955110494965	3.44735673541895	3.67043903208269	3.51098966382555	3.31125245982935	3.94914457918095
RBP7	3.23988442072703	3.28077065543634	3.35908061980363	3.28947992302682	4.88615197728493	3.40903906125656	3.74912210449878	4.84780942569294
UBE4B	4.38601961289325	4.32248121503156	4.27351503084833	4.21746114761898	4.35219037329695	4.30969117695011	4.28526749468162	4.3469568720118
KIF1B	4.10444084679564	4.05748582175537	3.96700464546285	4.00066933463586	3.98587969897423	3.82435431763717	3.91447789949199	4.02126554187532
PGD	7.70791106363296	7.66813405359606	7.63714892499953	7.60579154118967	7.84671294847565	7.58751221817166	7.67855766190637	7.90197484745196
APITD1-CORT	0	0	0	0	0	0	0	0.0841050504086896
APITD1	1.13484415633093	1.20233656617218	1.28579674143436	1.2436709367095	1.24456101861111	1.20125878876803	1.24759613684202	1.72817436466827
CORT	0.853381588970837	1.00220361451196	1.30933802557055	0.810071758700605	0.883304707976589	0.415662204073746	1.13227454739607	0.79431828043668
DFFA	4.35646538686788	4.41198600267352	4.21101541051873	4.07011481579767	4.54967160569451	4.21459047045671	4.20878116516387	4.61132454661953
PEX14	5.4648259458316	5.45000546105875	5.43568033003299	5.62467287372947	5.7808930589695	5.40125252369262	5.68283898456705	5.84086510609124
CASZ1	3.9366836402744	3.8341131520064	3.61139969020345	3.86517796230333	3.62812892923587	3.32451122708136	3.57090277317263	3.65456434085268
C1orf127	0	0.07847594374949	0	0	0	0	0	0
TARDBP	5.75002589628044	5.84761570691361	5.73083545083665	5.77460564636295	5.99892197197929	5.83490187719658	5.75613053442191	5.93831784176016
MASP2	1.76160514156675	2.067683660231	2.25555968462143	2.09336724538858	2.56343155086305	1.47725387675407	2.12830859018599	2.58372522535899
SRM	7.25643914079291	7.64184403761244	7.40972185322714	7.15150028985806	7.88231305425144	7.26626349539458	7.39683968521161	7.82327803813295
EXOSC10	5.54658152112531	5.71635376293662	5.59148152794039	5.85517709717786	6.27931649414877	5.8288525240282	5.66119699411596	6.25801831449182
MTOR	4.77900667293621	4.81799416347046	4.59297860761449	4.72833878204097	5.08949304896108	4.69346756354323	4.69646956715617	5.05903560373029
MTOR-AS1	0	0	0	0	0	0	0	0.242323036003748
ANGPTL7	0	0	0	0	0	0.442535447368191	0	0
UBIAD1	3.96692108743829	4.07020104791851	4.11354309845714	4.05155195457881	4.59914939858298	4.15370332666451	4.29984144161696	4.70932044289592
PTCHD2	0.11320433909911	0.0829807876679557	0.120688430117733	0.236155995605824	0.0471672445197622	0.0738976457175053	0.170030432531069	0.290288228611439
FBXO2	6.54919770055117	6.64770388569064	6.38521973866987	6.84660547616234	7.15538970860504	7.16758831924339	6.81155722224297	7.06001790368329
FBXO44	3.87539629593978	3.91562382237396	3.90020844029182	3.76207926235676	3.84433215607711	3.53187913926868	3.82054991477594	3.90897977993128
FBXO6	5.38076227318394	5.00397533989008	5.09541850026063	5.31442806954924	5.16151775600797	5.20602543215136	5.23380334496833	5.23885213577276
MAD2L2	5.28260363391123	5.55177642280278	5.4308461441362	5.29519143832066	5.91576638427978	5.5133085687223	5.40514284289194	6.01106339609165
DRAXIN	1.98572377710731	1.49984252386706	1.72654368028883	1.76802848587619	1.82419417576013	1.58939933168903	1.3053030221553	2.07191444766663
AGTRAP	6.82229010965742	6.81582220246995	6.89050328621997	6.88707134001342	6.57117925632279	7.13857786503669	6.93386144785655	6.78201062789315
MTHFR	2.91226195838553	2.7578059175988	2.67995930206744	2.67700343803169	2.46780490362875	2.40916076509461	2.57800933724016	2.37064229914578
CLCN6	2.9699300261925	3.33421142989341	3.09958257701443	3.22501952791266	2.94656174113401	2.98425157682748	3.16041330793709	2.94411116123641
NPPA-AS1	1.34283431009859	0.947608438124693	1.12840255477457	0.832791274182251	1.10224048871992	1.10712233500687	0.986239703771679	0.891119223593906
NPPA	1.99646869222908	1.29034111147451	1.56232523987622	1.45277998349799	1.01044823054353	1.0861530251839	1.54061661694813	1.04152140434005
NPPB	5.89569918176926	5.97025421227298	6.77362942116016	6.04652899697982	5.69053684872744	5.88995937294726	6.43451709475113	5.64451668910073
KIAA2013	6.38141598828842	6.39786398404835	6.31548564726033	6.43305738720798	6.65897598742577	6.23006161217404	6.31060629368347	6.78792778950439
PLOD1	8.12596127347839	8.26157841717249	8.07371921754136	8.14599439226252	8.35232164555853	8.21057571723792	8.20681622170981	8.31170502930765
MFN2	6.21559828074974	6.25001702686665	6.01018938728797	6.0285528416048	6.49294635533304	6.13150560653284	6.0255637403964	6.40067084946897
MIIP	4.4921678057771	4.48150962385245	4.47370559149621	4.26506050069411	4.40634030263331	4.1610089944018	4.37403489340549	4.25303523352646
TNFRSF8	0.106987998324806	0.37084939948175	0.269878520943442	0.323746368228277	1.40347954754849	0.41634787814193	0.23503340480267	0.960391911956679
TNFRSF1B	2.39133616642874	2.20535902616706	1.81439809968829	2.08059512389034	2.66178483404986	1.79105254014576	2.05310391791692	2.33360386919625
VPS13D	3.37626466571214	3.41039672228813	3.08504114799972	3.27638913158721	3.3370873902128	3.059023161942	3.18718132244066	3.32071276212751
DHRS3	5.17297694015915	4.89506067951351	5.04215310017733	5.38897642228368	5.40718377384957	5.28874884344221	4.98887634096983	5.54115925998545
PRAMEF1	0	0	0	0	0	0	0	0
HNRNPCL2	0.690302553881946	0.180805778795324	0.177831390612753	0.401487098860595	0.378286777092131	0.30690348039058	0.358491017914745	0.416945727499046
LRRC38	0.456043976766008	0.57081552079106	0.843818218953504	0.36916729704931	0.447078225729473	0.19360941510428	0.424183331167293	0.183137857716918
PDPN	5.46375648945511	5.6181331956873	5.62925186745666	5.97412084637647	6.01638250023983	6.59994661373389	5.99324572603973	6.0309740292408
PRDM2	4.18607017277747	4.17315363875077	4.18471380895674	4.21511512135841	4.24180832478821	4.04177718021396	4.15735172026209	4.13200072915775
KAZN	3.18859179814717	3.24815832948984	3.08934698764071	3.21647261483592	3.2151815296299	2.86284396837667	3.09063537897556	3.09882014631308
TMEM51-AS1	1.71226133100511	1.36188862260053	1.44179733285054	1.69253533078973	1.08223486731917	1.27114776124241	1.31914370060869	1.06461356677341
TMEM51	6.91507242713605	6.9578080929683	6.8829042848289	7.37570161336039	6.85290777876185	6.98165362449087	7.25436374801108	6.87638133698202
C1orf195	0	0	0	0	0.567556014573615	0.251643859913155	0	0
FHAD1	1.69143327722273	1.85111972528123	2.00327812648207	1.7044590860021	1.30093378775102	1.91555791805236	1.39706359573955	1.72618248718774
EFHD2	6.00236923464368	6.23399470938403	6.17549126304182	6.03800968165465	6.31697625602743	5.96606577928309	6.08310840530388	6.17088269637788
CTRC	0.395738427824069	0.425858174889392	1.67486223840935	0.270586649669187	0.254292563982719	0	0.446493941374204	1.00390332271235
CELA2A	0	0	0.579662951530322	0	0.461216268181479	0.674204124565158	0	0.189480070858078
CELA2B	0.386710834336421	0.223078337355815	0	0.264156925576722	0.248217589392415	0.199681766425098	0.436474115326262	0
CASP9	3.19508739859999	2.80312033858753	3.13039490541617	3.00298610615471	2.61817923195687	2.775509614089	2.79113042644831	2.63175774170591
DNAJC16	3.24997834311572	3.05770080647853	3.04798615647581	3.25376253914924	3.05615875949875	3.37504441526792	3.09730583845977	3.16578152008243
AGMAT	1.08713658098495	1.05422399961851	1.31643728503939	1.46679200718593	1.88443900391217	0.79784872240925	1.13025553252401	1.75467993944904
DDI2	2.35868718347803	2.69403321813448	2.11719314715228	2.17929338763892	2.4996192606025	1.7449125872982	2.29089737864488	2.34918558366637
RSC1A1	2.99338158580145	2.88952161333188	2.37058578854136	2.65575847875067	2.93281119879508	2.66014381785962	2.70936847452157	2.73147867443749
PLEKHM2	6.57029449225786	6.58096086873905	6.47156416211917	6.44860405526334	6.63778989535566	6.08559150971923	6.35211734182916	6.48120886512379
SLC25A34	1.07661148037347	1.49052586546923	1.524595274182	1.36215509884324	0.840133014588213	1.05041460292172	1.15153888234123	1.12279353845547
FBLIM1	6.88282615020421	6.93900247332786	6.89439682599944	6.86558178317289	6.94983049720764	6.88048784290307	6.89134227630986	6.84846432495032
UQCRHL	7.69679594561181	7.62793334733308	7.89685014660127	7.5507183364066	7.86756875258471	7.80139102671619	7.56837050640199	7.87803919672107
FLJ37453	1.71583432290489	1.70479048674311	1.662112174633	1.50227867615102	1.89815661387097	1.32455382725327	1.41739554769373	1.86661835457047
SPEN	4.98911376077919	4.95739304242744	4.79131459902464	4.75155468140889	4.86311467948921	4.54640113367739	4.66766675635443	4.85726397919112
ZBTB17	4.894306849086	5.06532000537012	4.964936436928	4.85195187519943	4.91997284326039	4.5701020682439	5.00988809052464	4.85368661114131
C1orf64	0.692564368923048	0.417022600675319	0	0.264681008968637	0.248712701393042	0	0.772409478750065	0.189287262688209
HSPB7	1.68145425266447	1.15542874329556	1.07119211343903	1.26953953199892	1.48415900719948	1.60275032330652	1.57202809911517	1.54591912248652
FAM131C	0.322171076727448	0.446734972501493	0.123204631964102	0.408270235103673	1.55363215705392	0.488255448798576	0.132053292241663	1.45730585403154
EPHA2	8.18523964517022	8.12416610448937	8.0815947589706	8.42466329090117	7.80388134812511	7.75160391969751	8.30163991278605	7.63723504181559
ARHGEF19	2.53041478462137	2.45525996285186	2.32342618777296	2.40218137228758	2.86648772397406	2.3293687281897	2.11680688076868	2.64233570423717
RSG1	1.93327017064172	2.15797441283968	1.85784334386831	1.41381269367488	1.15177221277325	1.46288950196841	1.52671219775501	1.36326624163133
FBXO42	4.67528801087305	4.6113051188335	4.77854754428566	4.49983213434989	4.71856164608083	4.39419551012966	4.69947673422811	4.72623752835005
SZRD1	6.70295052678555	6.65411851643681	6.5418225325768	6.42790554130901	6.44213510063234	6.37954776883019	6.38177155299846	6.5235216264335
SPATA21	0.0981589702977304	0	0	0	0.119019423779343	0	0.11225370421377	0.173975827670169
NECAP2	6.90972181338051	6.91361019107897	6.96526845196994	6.79873212026848	6.78679939064686	6.95791280617362	6.82766395150009	6.79458864995396
CROCCP3	0.904694353536668	1.10441378771783	0.991865165716458	0.976281614281161	1.47271628299661	1.17036952057884	0.957228845500851	1.1234474360774
NBPF1	4.20277842667161	4.34591810228968	4.15621849020894	4.09260511600188	4.64104467939276	3.97683595592226	4.11147170183053	4.65589440131695
CROCCP2	4.38777984898552	4.2086395052534	4.49605445396647	4.31571001785988	4.49190597540662	3.81959235907123	3.99684123934467	4.30755178973782
MST1P2	1.32593811707217	1.36788995475978	1.64550632064222	1.53587877802024	1.29055145776414	1.29595320378416	1.51378978688327	1.46647572459158
FAM231A	0.187878733696798	0.931996345178391	0.199968431120691	0	0.226366964089184	0.488499085312144	0	0
ESPNP	0.64455139543204	0.385588859940412	0.746166642325641	0.127026702565646	0.331119803454294	0.422218934736294	0.404534638783375	0.534630719331734
MST1L	0.571696578972714	0.482099511014435	0.777957530222898	0.354016216638853	0.705813882184648	0.0822990526088498	0.274493052101574	0.500724925204401
CROCC	2.22879106696253	2.58149995879476	2.61501074801061	2.24298741036883	2.75007043787883	2.17634193854129	2.23981834762571	2.47480759869017
MFAP2	5.58882463397464	6.14320849759366	6.0828170230812	5.68795250636117	5.88641768889663	6.1853746089879	5.86340333796043	5.97045275799485
ATP13A2	5.34380058023353	5.42453032933228	5.10464336959617	5.25663876120599	5.69203981435791	4.96743068336571	5.24822784757495	5.67207978056766
SDHB	6.86391315380491	7.0723877801198	7.09543480912386	6.99255332944513	7.17159200620364	7.03292278465385	7.0413364145261	7.13442144198359
PADI2	4.63238801857557	3.89750786785627	3.7636443269704	3.76366112671399	3.15438472318564	3.21577185018317	3.59679759566476	3.50943788155143
PADI1	0.151383176699243	0.214726552395027	0.161253591139664	0.61381923614501	0.124443665105199	0.32113378111377	0.374818073191838	0.343146039133507
PADI3	0.0628139565044875	0	0.0670438523453904	0.0815783359288163	0.0763603428323318	0.118966376112622	0.0719592887514768	0.0572815140334972
PADI6	0	0	0	0	0	0	0	0
RCC2	7.04176583109319	6.96684334395598	6.98622124799686	6.9526738849159	7.00370820276743	6.62571064272453	6.93421667497547	6.98612197308327
ARHGEF10L	4.65067414941306	4.56693064137455	4.26214399478554	4.19960779845249	4.11356215131714	3.7152752371527	4.1418218630061	4.37629403033318
ACTL8	0	0	0	0	0	0	0	0.0967806020369193
IGSF21	0.101620597697182	0	0	0	0.236675791048905	0.0982589613962622	0	0.0927785117285565
KLHDC7A	0.766681224243551	0.315182642103645	0.443447261322153	0.52616103692642	0.496913657480242	0.57307717433134	0.717936417724427	0.35712616621096
PAX7	0	0.0348479167092826	0.132360126094131	0	0	0	0	0.0859157407419854
TAS1R2	0.0789855441110763	0	0	0.102412081702711	0	0	0.0904125640627109	0.140698934504746
ALDH4A1	2.92152465422408	3.00459071767268	2.75686763196861	2.70964219141516	2.95875620740226	2.89296337304649	2.82803949902347	2.99262977777484
IFFO2	7.00042973635975	6.94276665242587	6.82034788665214	7.04386761660638	6.79168885685299	6.6858954316283	6.90361455142166	6.66957896399982
